Metric,Sample Size,Mean Value,Median Value,Sample Q05,Sample Q95,Empirical CI Rel Width,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Std,Bootstrap CI Low,Bootstrap CI High,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Average Distinct Activities per Trace,300,8.2497,8.261666666666667,7.4190000000000005,9.117333333333335,0.20586607189756403,,,,,,,0.015093964856252914,0.633544959748907,0.009103246783008376,0.7737173659570933,,False
Average Distinct Activities per Trace,400,8.176499999999999,8.2075,6.789625,8.976374999999999,0.26744328257812017,,,,,,,0.015093964856252914,0.633544959748907,0.009103246783008376,0.7737173659570933,,False
Average Distinct Activities per Trace,500,8.118540000000001,8.068999999999999,7.2512,8.980599999999999,0.21301859693984374,,,,,,,0.015093964856252914,0.633544959748907,0.009103246783008376,0.7737173659570933,,False
Average Distinct Activities per Trace,600,8.163966666666667,8.239166666666666,7.355833333333334,8.9,0.18914416603040185,,,,,,,0.015093964856252914,0.633544959748907,0.009103246783008376,0.7737173659570933,,False
Average Distinct Activities per Trace,700,8.259742857142857,8.352142857142857,7.430285714285715,8.897714285714285,0.1776603214904648,,,,,,,0.015093964856252914,0.633544959748907,0.009103246783008376,0.7737173659570933,,False
Average Distinct Activities per Trace,800,8.238674999999999,8.370000000000001,6.9203125,8.788875,0.22680376395476232,,,,,,,0.015093964856252914,0.633544959748907,0.009103246783008376,0.7737173659570933,,False
Average Distinct Activities per Trace,900,8.139255555555556,8.180555555555555,7.107666666666667,8.804444444444444,0.20846842394813606,,,,,,,0.015093964856252914,0.633544959748907,0.009103246783008376,0.7737173659570933,,False
Average Distinct Activities per Trace,1000,8.13986,8.167,7.10335,8.79275,0.20754656713997538,,,,,,,0.015093964856252914,0.633544959748907,0.009103246783008376,0.7737173659570933,,False
Average Edit Distance,100,23.615547474747473,23.67737373737374,17.594565656565656,28.893818181818183,0.47846667697774187,,,,,,,0.03029639641072752,0.3385280828529873,0.008195082541506951,0.7957652638596606,,False
Average Edit Distance,200,24.12238693467337,24.62633165829146,19.453738693467336,27.94398743718593,0.35196553171588346,,,,,,,0.03029639641072752,0.3385280828529873,0.008195082541506951,0.7957652638596606,,False
Average Edit Distance,300,24.315204459308806,24.440222965440356,20.409652173913045,27.027090301003344,0.2721522715617917,,,,,,,0.03029639641072752,0.3385280828529873,0.008195082541506951,0.7957652638596606,,False
Average Edit Distance,400,24.080978446115285,24.407299498746866,19.760221177944864,27.108607142857142,0.30515313077312733,,,,,,,0.03029639641072752,0.3385280828529873,0.008195082541506951,0.7957652638596606,,False
Average Edit Distance,500,23.796093867735472,23.746829659318635,19.36054509018036,26.883577955911825,0.3161457047339924,,,,,,,0.03029639641072752,0.3385280828529873,0.008195082541506951,0.7957652638596606,,False
Average Edit Distance,600,24.13701302170284,24.724348914858098,19.742796327212023,26.66895854201447,0.28695191938516895,,,,,,,0.03029639641072752,0.3385280828529873,0.008195082541506951,0.7957652638596606,,False
